match_id,player_id,placement,mode,length,traits,units
7334,467,2,Ranked,00:34:08,"['3 Poison', '2 Lunar', '1 Alchemist', '2 Mystic', '2 Ranger', '2 Warden']","['Leona', 'Dr. Mundo', 'Karma', 'Ashe', 'Janna', 'Malphite', 'Twitch', 'Singed']"
7335,467,4,Ranked,00:28:27,"['2 Lunar', '3 Inferno', '3 Shadow', '2 Mystic', '2 Ranger']","['Leona', 'Senna', 'Varus', 'Karma', 'Kindred', 'Sion', 'Janna', 'Annie']"
7336,467,5,Ranked,00:30:38,"['2 Lunar', '4 Shadow', '3 Inferno', '2 Mystic', '2 Ranger']","['Leona', 'Senna', 'Varus', 'Karma', 'Kindred', 'Sion', 'Veigar', 'Annie', 'Janna']"
7337,467,6,Ranked,00:30:53,"['2 Lunar', '3 Electric', '3 Warden', '2 Mystic', '2 Glacial']","['Ornn', 'Leona', 'Volibear', 'Ezreal', 'Karma', 'Malphite', 'Nami', 'Zed']"
7338,467,4,Ranked,00:32:14,"['2 Lunar', '1 Alchemist', '3 Electric', '3 Warden', '2 Mystic']","['Ornn', 'Leona', 'Volibear', 'Karma', 'Nami', 'Zed', 'Amumu', 'Singed']"
7339,467,5,Ranked,00:30:16,"['2 Mountain', '4 Ocean', '4 Warden', '4 Mage', '3 Inferno']","['Taliyah', 'Vladimir', 'Syndra', 'Thresh', 'Nautilus', 'Annie', 'Brand', 'Malphite', 'Amumu']"
7340,467,6,Ranked,00:26:54,"['2 Lunar', '3 Electric', '3 Glacial', '3 Warden', '2 Mystic']","['Leona', 'Ornn', 'Braum', 'Volibear', 'Ezreal', 'Karma', 'Janna', 'Zed']"
7341,1370,3,Ranked,00:31:19,"['2 Lunar', '4 Light', '3 Mystic']","['Vayne', 'Leona', 'Karma', 'Soraka', 'Soraka', 'Lucian', 'Yorick', 'Nami']"
7342,1370,5,Ranked,00:28:58,"['2 Lunar', '6 Light', '2 Mystic', '2 Warden']","['Leona', 'Nasus', 'Vayne', 'Aatrox', 'Karma', 'Soraka', 'Lucian', 'Yorick']"
7343,1370,3,Ranked,00:30:24,"['2 Lunar', '6 Light', '2 Mystic', '2 Warden']","['Leona', 'Nasus', 'Vayne', 'Aatrox', 'Karma', 'Soraka', 'Lucian', 'Yorick']"
7344,1370,4,Ranked,00:27:01,"['2 Lunar', '5 Warden', '3 Electric', '2 Glacial']","['Leona', 'Ornn', 'Volibear', 'Braum', 'Karma', 'Malphite', 'Amumu', 'Zed']"
7345,1370,1,Ranked,00:36:57,"['2 Lunar', '7 Light', '2 Mystic', '2 Warden']","['Leona', 'Nasus', 'Vayne', 'Aatrox', 'Karma', 'Soraka', 'Lucian', 'Yorick']"
7346,1370,7,Ranked,00:26:33,"['6 Light', '2 Mystic']","['Nasus', 'Vayne', 'Jax', 'Karma', 'Aatrox', 'Soraka', 'Yorick']"
7347,1370,5,Ranked,00:28:52,"['6 Mage', '2 Mountain', '4 Ocean', '3 Warden']","['Vladimir', 'Taliyah', 'Thresh', 'Syndra', 'Nautilus', 'Veigar', 'Malphite', 'Brand']"
7348,1370,5,Ranked,00:28:29,"['6 Shadow', '2 Lunar', '2 Mystic']","['Leona', 'Malzahar', 'Senna', 'Sion', 'Karma', 'Kindred', 'Veigar', 'Master Yi']"
7349,1370,2,Ranked,00:35:51,"['6 Mage', '2 Mountain', '3 Ocean', '3 Warden']","['Vladimir', 'Taliyah', 'Syndra', 'Veigar', 'Nautilus', 'Brand', 'Malphite', 'Amumu']"
7350,1370,5,Ranked,00:27:34,"['2 Lunar', '6 Light', '2 Mystic', '2 Warden']","['Leona', 'Nasus', 'Vayne', 'Jax', 'Karma', 'Aatrox', 'Soraka', 'Yorick']"
7351,1141,7,Ranked,00:23:13,"['2 Lunar', '1 Alchemist', '4 Glacial', '2 Mystic', '2 Warden']","['Leona', 'Warwick', 'Braum', 'Volibear', 'Ezreal', 'Karma', 'Janna', 'Singed']"
7352,1141,4,Ranked,00:30:03,"['2 Mountain', '4 Ocean', '4 Warden', '3 Mage']","['Taliyah', 'Vladimir', 'Thresh', 'Nautilus', 'Qiyana', 'Brand', 'Malphite', 'Taric']"
7353,1141,1,Ranked,00:32:41,"['4 Ocean', '3 Inferno', '3 Mage', '3 Summoner', '2 Warden']","['Vladimir', 'Zyra', 'Syndra', 'Thresh', 'Nautilus', 'Annie', 'Brand', 'Yorick']"
7354,1141,4,Ranked,00:31:37,"['1 Alchemist', '4 Shadow', '3 Inferno', '3 Summoner', '2 Mystic']","['Zyra', 'Malzahar', 'Kindred', 'Sion', 'Veigar', 'Annie', 'Janna', 'Nami', 'Singed']"
7355,1141,1,Ranked,00:35:15,"['2 Mountain', '1 Avatar', '3 Electric', '3 Wind', '2 Mystic', '2 Warden']","['Ornn', 'Volibear', 'Qiyana', 'Janna', 'Malphite', 'Nami', 'Zed', 'Lux']"
7356,1141,3,Ranked,00:32:56,"['6 Mage', '2 Mountain', '4 Ocean', '4 Warden']","['Taliyah', 'Vladimir', 'Syndra', 'Thresh', 'Nautilus', 'Veigar', 'Brand', 'Malphite']"
7357,1141,3,Ranked,00:32:00,"['4 Electric', '1 Avatar', '4 Glacial', '2 Mystic', '2 Warden']","['Ornn', 'Warwick', 'Braum', 'Volibear', 'Ezreal', 'Soraka', 'Janna', 'Lux']"
7358,1141,2,Ranked,00:35:05,"['3 Poison', '1 Alchemist', '4 Ranger', '2 Crystal', '2 Glacial', '2 Warden']","['Braum', 'Dr. Mundo', 'Ezreal', 'Kindred', 'Ashe', 'Twitch', 'Singed', 'Taric']"
7359,1141,8,Ranked,00:20:16,"['6 Light', '2 Mystic']","['Nasus', 'Vayne', 'Jax', 'Karma', 'Aatrox', 'Soraka', 'Yorick']"
7360,1141,2,Ranked,00:39:29,"['4 Crystal', '3 Poison', '1 Alchemist', '1 Avatar', '4 Ranger', '2 Warden']","['Dr. Mundo', 'Ezreal', 'Kindred', 'Ashe', 'Twitch', 'Singed', 'Amumu', 'Taric', 'Lux']"
7361,58,1,Ranked,00:35:27,"['4 Electric', '4 Mystic', '2 Lunar', '1 Avatar', '3 Light', '2 Warden']","['Leona', 'Ornn', 'Karma', 'Soraka', 'Janna', 'Yorick', 'Nami', 'Zed', 'Lux']"
7362,58,1,Ranked,00:32:22,"['1 Avatar', '3 Electric', '3 Inferno', '3 Summoner', '2 Mystic', '2 Ocean', '2 Warden']","['Zyra', 'Karma', 'Kindred', 'Nautilus', 'Annie', 'Nami', 'Zed', 'Taric', 'Lux']"
7363,58,2,Ranked,00:32:56,"['6 Shadow', '1 Avatar', '2 Mystic', '2 Wind']","['Malzahar', 'Kindred', 'Qiyana', 'Sion', 'Janna', 'Amumu', 'Master Yi', 'Lux']"
7364,58,1,Ranked,00:33:15,"['1 Alchemist', '1 Avatar', '3 Electric', '3 Wind', '2 Mystic', '2 Ocean', '2 Warden']","['Ornn', 'Volibear', 'Nautilus', 'Janna', 'Nami', 'Singed', 'Zed', 'Lux']"
7365,58,2,Ranked,00:34:17,"['7 Mage', '6 Ocean', '1 Avatar', '2 Mystic', '2 Warden']","['Vladimir', 'LeBlanc', 'Syndra', 'Nautilus', 'Soraka', 'Brand', 'Malphite', 'Nami', 'Lux']"
7366,58,2,Ranked,00:35:08,"['4 Mystic', '3 Inferno', '3 Warden', '2 Ocean']","['Zyra', 'Karma', 'Nautilus', 'Soraka', 'Janna', 'Malphite', 'Nami', 'Amumu']"
7367,58,3,Ranked,00:33:19,"['4 Wind', '2 Lunar', '1 Alchemist', '1 Avatar', '3 Assassin', '3 Summoner', '2 Mystic']","['Leona', 'Azir', 'Karma', 'Qiyana', 'Annie', 'Janna', 'Singed', 'Zed', 'Lux']"
7368,58,4,Ranked,00:32:50,"['6 Shadow', '2 Mystic', '2 Ranger']","['Malzahar', 'Varus', 'Senna', 'Karma', 'Kindred', 'Sion', 'Veigar', 'Malphite', 'Master Yi']"
7369,58,5,Ranked,00:28:46,"['2 Lunar', '3 Assassin', '3 Summoner', '2 Desert', '2 Mystic', '2 Warden']","['Leona', 'Malzahar', 'Azir', 'Karma', 'Qiyana', 'Soraka', 'Khazix', 'Malphite', 'Zed']"
7370,58,2,Ranked,00:37:20,"['4 Ocean', '3 Inferno', '3 Mage', '3 Warden', '2 Mystic']","['Vladimir', 'Syndra', 'Kindred', 'Nautilus', 'Soraka', 'Brand', 'Amumu', 'Nami', 'Taric']"
7371,2044,1,Ranked,00:32:15,"['7 Inferno', '3 Summoner', '2 Ranger']","['Zyra', 'Varus', 'Kindred', 'Qiyana', 'Annie', 'Brand', 'Yorick', 'Amumu']"
7372,2044,1,Ranked,00:32:38,"['3 Poison', '2 Lunar', '1 Alchemist', '3 Electric', '3 Berserker', '2 Glacial', '2 Ranger', '2 Warden']","['Leona', 'Ornn', 'Volibear', 'Dr. Mundo', 'Ezreal', 'Karma', 'Twitch', 'Singed', 'Zed']"
7373,2044,4,Ranked,00:32:16,"['6 Mage', '4 Ocean', '3 Warden']","['Vladimir', 'Taliyah', 'LeBlanc', 'Syndra', 'Thresh', 'Nautilus', 'Veigar', 'Brand', 'Taric']"
7374,2044,4,Ranked,00:31:51,"['3 Poison', '1 Alchemist', '4 Glacial', '4 Berserker', '2 Electric', '2 Ranger', '2 Warden']","['Ornn', 'Braum', 'Volibear', 'Dr. Mundo', 'Ezreal', 'Olaf', 'Twitch', 'Singed']"
7375,2044,1,Ranked,00:37:54,"['6 Mage', '2 Mountain', '4 Ocean', '3 Warden']","['Taliyah', 'Vladimir', 'LeBlanc', 'Syndra', 'Thresh', 'Nautilus', 'Veigar', 'Brand', 'Malphite']"
7376,2044,1,Ranked,00:31:19,"['4 Crystal', '2 Lunar', '1 Avatar', '4 Warden', '3 Electric', '2 Glacial']","['Leona', 'Ornn', 'Braum', 'Volibear', 'Karma', 'Ashe', 'Zed', 'Taric', 'Lux']"
7377,2044,2,Ranked,00:34:17,"['4 Mystic', '4 Blademaster', '2 Desert', '2 Wind']","['Yasuo', 'Karma', 'Soraka', 'Aatrox', 'Azir', 'Sivir', 'Soraka', 'Janna', 'Master Yi']"
7378,2044,4,Ranked,00:30:31,"['6 Glacial', '1 Avatar', '3 Electric', '2 Warden']","['Ornn', 'Braum', 'Volibear', 'Ezreal', 'Karma', 'Olaf', 'Zed', 'Lux']"
7379,2044,5,Ranked,00:27:17,"['4 Blademaster', '3 Mystic', '2 Crystal', '2 Wind']","['Yasuo', 'Aatrox', 'Sivir', 'Soraka', 'Ashe', 'Janna', 'Master Yi', 'Taric']"
7380,2044,6,Ranked,00:27:19,"['3 Shadow', '3 Inferno', '3 Summoner', '2 Warden']","['Malzahar', 'Kindred', 'Sion', 'Annie', 'Malphite', 'Yorick', 'Amumu']"
7381,732,5,Normal,00:31:08,"['6 Mage', '4 Ocean']","['Taliyah', 'Vladimir', 'LeBlanc', 'Syndra', 'Nautilus', 'Veigar', 'Brand', 'Nami']"
7382,732,4,Normal,00:33:29,"['6 Mage', '4 Ocean', '2 Warden']","['Taliyah', 'Vladimir', 'LeBlanc', 'Syndra', 'Nautilus', 'Veigar', 'Brand', 'Nami', 'Taric']"
7383,732,3,Normal,00:33:46,"['6 Berserker', '2 Mystic', '2 Glacial']","['Renekton', 'Jax', 'Volibear', 'Dr. Mundo', 'Karma', 'Sion', 'Olaf', 'Olaf', 'Nami']"
7384,732,2,Ranked,00:31:07,"['6 Shadow', '2 Lunar', '2 Mystic']","['Leona', 'Malzahar', 'Senna', 'Karma', 'Kindred', 'Sion', 'Veigar', 'Master Yi']"
7385,732,4,Ranked,00:33:09,"['6 Mage', '2 Mountain', '4 Ocean', '2 Warden']","['Taliyah', 'Vladimir', 'Syndra', 'Veigar', 'Nautilus', 'Brand', 'Malphite', 'Nami']"
7386,732,7,Ranked,00:26:17,"['6 Mage', '6 Ocean', '1 Avatar', '2 Warden']","['Taliyah', 'Vladimir', 'LeBlanc', 'Syndra', 'Thresh', 'Veigar', 'Nautilus', 'Brand', 'Lux']"
7387,732,4,Ranked,00:31:46,"['6 Mage', '2 Mountain', '4 Ocean', '2 Warden']","['Taliyah', 'Vladimir', 'Syndra', 'LeBlanc', 'Nautilus', 'Veigar', 'Brand', 'Malphite', 'Nami']"
7388,732,8,Ranked,00:27:05,"['6 Ocean', '1 Avatar', '3 Mage', '2 Mystic', '2 Warden']","['Vladimir', 'Syndra', 'Nautilus', 'Janna', 'Brand', 'Malphite', 'Nami', 'Lux']"
7389,732,7,Ranked,00:27:04,"['2 Lunar', '6 Light', '2 Mystic']","['Leona', 'Jax', 'Karma', 'Soraka', 'Aatrox', 'Lucian', 'Yorick', 'Zed']"
7390,732,2,Ranked,00:35:56,"['6 Mage', '2 Mountain', '4 Ocean', '2 Mystic', '2 Warden']","['Taliyah', 'Vladimir', 'Syndra', 'Nautilus', 'Veigar', 'Brand', 'Malphite', 'Master Yi', 'Nami']"
7391,1635,1,Ranked,00:33:00,"['6 Shadow', '2 Lunar', '1 Avatar', '3 Mystic', '2 Blademaster', '2 Wind']","['Leona', 'Yasuo', 'Malzahar', 'Karma', 'Kindred', 'Sion', 'Janna', 'Master Yi', 'Lux']"
7392,1635,2,Ranked,00:32:13,"['4 Crystal', '1 Avatar', '4 Ranger', '2 Mystic', '2 Glacial', '2 Warden']","['Braum', 'Ezreal', 'Karma', 'Kindred', 'Ashe', 'Twitch', 'Nami', 'Taric', 'Lux']"
7393,1635,4,Ranked,00:31:45,"['4 Mystic', '6 Light', '2 Blademaster']","['Nasus', 'Jax', 'Aatrox', 'Karma', 'Soraka', 'Yorick', 'Lucian', 'Master Yi', 'Nami']"
7394,1635,6,Ranked,00:26:34,"['4 Ranger', '3 Inferno', '2 Mystic', '2 Glacial', '2 Warden']","['Braum', 'Varus', 'Kindred', 'Ezreal', 'Karma', 'Ashe', 'Janna', 'Amumu']"
7395,1635,3,Ranked,00:28:58,"['6 Shadow', '2 Lunar', '1 Avatar', '3 Mage', '2 Mystic', '2 Ranger']","['Leona', 'Varus', 'Veigar', 'Karma', 'Kindred', 'Sion', 'Master Yi', 'Lux', 'Lux']"
7396,1635,5,Ranked,00:29:19,"['3 Electric', '3 Assassin', '3 Glacial', '3 Summoner', '2 Desert', '2 Warden']","['Ornn', 'Braum', 'Volibear', 'Azir', 'Karma', 'Khazix', 'Yorick', 'Zed']"
7397,1635,1,Ranked,00:35:47,"['3 Electric', '3 Summoner', '2 Mystic', '2 Warden']","['Ornn', 'Volibear', 'Azir', 'Karma', 'Yorick', 'Nami', 'Taric', 'Zed']"
7398,1635,3,Ranked,00:31:18,"['6 Shadow', '1 Avatar', '2 Mystic', '2 Blademaster', '2 Wind']","['Malzahar', 'Senna', 'Karma', 'Kindred', 'Sion', 'Veigar', 'Amumu', 'Master Yi', 'Lux']"
7399,1635,3,Ranked,00:31:52,"['2 Lunar', '3 Electric', '3 Summoner', '3 Warden', '2 Mystic']","['Leona', 'Ornn', 'Volibear', 'Azir', 'Karma', 'Malphite', 'Yorick', 'Nami', 'Zed']"
7400,1635,4,Ranked,00:30:43,"['2 Lunar', '3 Shadow', '2 Mystic', '2 Ranger']","['Leona', 'Malzahar', 'Varus', 'Karma', 'Kindred', 'Kindred', 'Sion', 'Nami']"
7401,1406,5,Ranked,00:26:30,"['3 Summoner', '2 Glacial', '2 Desert']","['Diana', 'Braum', 'Volibear', 'Azir', 'Annie', 'Annie', 'Khazix', 'Yorick']"
7402,1406,4,Ranked,00:28:54,"['9 Light', '1 Avatar', '2 Warden']","['Leona', 'Nasus', 'Aatrox', 'Soraka', 'Annie', 'Yorick', 'Lucian', 'Lux']"
7403,1406,2,Ranked,00:33:45,"['4 Mystic', '1 Avatar', '3 Summoner', '2 Steel']","['Soraka', 'Azir', 'Janna', 'Annie', 'Malphite', 'Yorick', 'Nami', 'Master Yi', 'Lux']"
7404,1406,1,Ranked,00:32:40,"['2 Mountain', '4 Ocean', '4 Warden', '4 Mage', '3 Inferno']","['Taliyah', 'Vladimir', 'Thresh', 'Syndra', 'Nautilus', 'Malphite', 'Annie', 'Brand', 'Taric']"
7405,1406,1,Ranked,00:33:57,"['2 Mountain', '1 Avatar', '3 Assassin', '2 Steel', '2 Mystic', '2 Warden']","['Qiyana', 'Soraka', 'Malphite', 'Khazix', 'Yorick', 'Nami', 'Taric', 'Zed', 'Lux']"
7406,1406,2,Ranked,00:33:54,"['1 Avatar', '3 Electric', '4 Light', '3 Assassin', '3 Summoner', '2 Desert', '2 Mystic', '2 Ocean']","['Soraka', 'Azir', 'Qiyana', 'Khazix', 'Yorick', 'Zed', 'Nami', 'Taric', 'Lux']"
7407,1406,6,Ranked,00:27:57,"['4 Ocean', '4 Warden', '3 Inferno', '3 Mage']","['Vladimir', 'Syndra', 'Thresh', 'Nautilus', 'Malphite', 'Annie', 'Brand', 'Amumu']"
7408,1406,1,Ranked,00:37:12,"['6 Mage', '6 Ocean', '1 Avatar', '4 Warden']","['Vladimir', 'Syndra', 'Thresh', 'Nautilus', 'Veigar', 'Brand', 'Malphite', 'Taric', 'Lux']"
7409,1406,2,Ranked,00:36:10,"['4 Crystal', '3 Poison', '1 Alchemist', '1 Avatar', '4 Ranger']","['Varus', 'Dr. Mundo', 'Kindred', 'Ashe', 'Twitch', 'Singed', 'Taric', 'Lux']"
7410,1406,1,Ranked,00:32:09,"['6 Berserker', '3 Poison', '1 Alchemist', '2 Desert', '2 Glacial']","['Renekton', 'Jax', 'Volibear', 'Dr. Mundo', 'Sion', 'Khazix', 'Twitch', 'Olaf', 'Singed']"
7411,323,2,Ranked,00:33:50,"['4 Mystic', '2 Lunar', '2 Desert', '2 Blademaster', '2 Wind']","['Leona', 'Yasuo', 'Azir', 'Karma', 'Sivir', 'Soraka', 'Janna', 'Nami']"
7412,323,3,Ranked,00:32:25,"['2 Lunar', '3 Summoner', '2 Desert', '2 Mystic', '2 Blademaster', '2 Wind']","['Leona', 'Yasuo', 'Azir', 'Karma', 'Sivir', 'Annie', 'Janna', 'Yorick']"
7413,323,8,Ranked,00:22:37,"['2 Lunar', '4 Warden', '2 Electric', '2 Mystic', '2 Ocean', '2 Glacial']","['Leona', 'Ornn', 'Volibear', 'Ezreal', 'Karma', 'Nautilus', 'Nami', 'Taric']"
7414,323,1,Ranked,00:36:24,"['4 Mystic', '2 Lunar', '4 Blademaster', '3 Light', '2 Desert', '2 Wind']","['Leona', 'Yasuo', 'Aatrox', 'Azir', 'Karma', 'Sivir', 'Soraka', 'Janna', 'Master Yi']"
7415,323,4,Ranked,00:32:31,"['3 Poison', '1 Alchemist', '1 Avatar', '4 Ranger', '2 Crystal', '2 Glacial', '2 Warden', '2 Wind']","['Braum', 'Dr. Mundo', 'Ezreal', 'Kindred', 'Ashe', 'Twitch', 'Singed', 'Taric', 'Lux']"
7416,323,1,Ranked,00:33:51,"['6 Shadow', '1 Avatar', '3 Inferno', '2 Mystic', '2 Blademaster', '2 Wind']","['Yasuo', 'Malzahar', 'Senna', 'Kindred', 'Sion', 'Veigar', 'Janna', 'Master Yi', 'Lux']"
7417,323,8,Normal,00:22:28,"['2 Lunar', '4 Warden', '3 Glacial', '2 Electric', '2 Mystic']","['Leona', 'Ornn', 'Braum', 'Volibear', 'Ezreal', 'Soraka', 'Karma', 'Taric']"
7418,323,4,Ranked,00:32:30,"['3 Poison', '3 Predator', '2 Crystal', '2 Glacial', '2 Warden']","[""Kog'Maw"", 'Warwick', 'Braum', 'Skarner', 'Dr. Mundo', 'Twitch', 'Taric']"
7419,323,7,Normal,00:24:55,[],"['Malzahar', 'Malzahar', 'Malzahar', 'Malzahar']"
7420,323,3,Normal,00:29:53,[],"['Skarner', 'Jax', 'Azir', 'Dr. Mundo', 'Dr. Mundo', 'Karma', 'Yorick', 'Malphite']"
7421,94,2,Ranked,00:36:42,"['6 Mage', '2 Mountain', '1 Avatar', '5 Ocean', '2 Warden']","['Taliyah', 'Vladimir', 'LeBlanc', 'Nautilus', 'Veigar', 'Brand', 'Malphite', 'Nami', 'Lux']"
7422,94,5,Ranked,00:29:04,"['5 Shadow', '3 Inferno', '2 Mystic', '2 Ranger']","['Zyra', 'Malzahar', 'Senna', 'Varus', 'Karma', 'Kindred', 'Sion', 'Master Yi']"
7423,94,4,Ranked,00:29:02,"['2 Lunar', '4 Light', '2 Mystic', '2 Warden']","['Leona', 'Nasus', 'Soraka', 'Karma', 'Lucian', 'Yorick', 'Yorick']"
7424,94,1,Ranked,00:34:47,"['1 Alchemist', '6 Inferno', '3 Mage', '3 Shadow', '2 Ranger']","['Zyra', 'Varus', 'Veigar', 'Kindred', 'Sion', 'Annie', 'Brand', 'Singed']"
7425,94,5,Ranked,00:27:22,"['2 Lunar', '4 Warden', '3 Electric', '2 Mystic', '2 Ocean']","['Leona', 'Ornn', 'Volibear', 'Karma', 'Nautilus', 'Nami', 'Zed']"
7426,94,5,Ranked,00:28:19,"['5 Electric', '2 Lunar', '1 Avatar', '3 Assassin', '3 Warden', '2 Mystic']","['Ornn', 'Leona', 'Volibear', 'Qiyana', 'Karma', 'Soraka', 'Zed', 'Lux']"
7427,94,7,Ranked,00:24:04,"['3 Electric', '3 Glacial', '2 Mystic', '2 Warden']","['Ornn', 'Braum', 'Volibear', 'Volibear', 'Karma', 'Janna', 'Olaf', 'Zed']"
7428,94,8,Ranked,00:23:20,"['4 Warden', '3 Glacial', '2 Crystal', '2 Ranger']","['Ornn', 'Warwick', 'Braum', 'Ezreal', 'Ashe', 'Malphite', 'Taric']"
7429,94,6,Ranked,00:29:33,"['6 Shadow', '1 Avatar', '2 Warden']","['Leona', 'Malzahar', 'Veigar', 'Kindred', 'Kindred', 'Nautilus', 'Sion', 'Lux']"
7430,94,8,Ranked,00:12:39,"['3 Assassin', '2 Desert']","['Diana', 'Leona', 'Renekton', 'LeBlanc', 'Janna', 'Khazix']"
7431,997,1,Ranked,00:36:17,"['3 Poison', '2 Lunar', '1 Alchemist', '2 Crystal', '2 Mystic', '2 Ranger', '2 Warden']","['Leona', 'Dr. Mundo', 'Karma', 'Janna', 'Ashe', 'Twitch', 'Singed', 'Singed', 'Taric']"
7432,997,4,Ranked,00:30:42,"['6 Shadow', '4 Inferno']","['Senna', 'Malzahar', 'Kindred', 'Qiyana', 'Sion', 'Veigar', 'Amumu', 'Master Yi']"
7433,997,4,Ranked,00:30:04,"['4 Crystal', '3 Poison', '2 Lunar', '1 Alchemist', '1 Avatar', '2 Ranger', '2 Warden']","['Leona', 'Dr. Mundo', 'Karma', 'Ashe', 'Twitch', 'Taric', 'Singed', 'Lux']"
7434,997,6,Ranked,00:27:54,"['6 Shadow', '2 Mystic', '2 Blademaster']","['Malzahar', 'Yasuo', 'Senna', 'Kindred', 'Sion', 'Veigar', 'Nami', 'Master Yi']"
7435,997,4,Ranked,00:32:13,"['4 Shadow', '3 Inferno', '3 Summoner']","['Zyra', 'Malzahar', 'Senna', 'Kindred', 'Sion', 'Sion', 'Annie', 'Taric']"
7436,997,2,Ranked,00:32:05,"['4 Wind', '4 Desert', '1 Avatar', '2 Mystic', '2 Blademaster']","['Renekton', 'Yasuo', 'Azir', 'Karma', 'Sivir', 'Janna', 'Khazix', 'Lux']"
7437,997,3,Ranked,00:32:39,"['2 Lunar', '6 Light', '2 Mystic']","['Leona', 'Vayne', 'Jax', 'Aatrox', 'Karma', 'Soraka', 'Lucian', 'Yorick']"
7438,997,8,Ranked,00:25:38,"['3 Poison', '2 Lunar', '1 Alchemist', '2 Ranger', '2 Warden']","['Leona', 'Braum', 'Dr. Mundo', 'Karma', 'Twitch', 'Ashe', 'Singed']"
7439,997,3,Ranked,00:31:25,"['3 Summoner', '2 Desert', '2 Mystic', '2 Ocean']","['Karma', 'Azir', 'Qiyana', 'Annie', 'Khazix', 'Malphite', 'Yorick', 'Nami']"
7440,997,7,Ranked,00:25:58,"['2 Lunar', '6 Light', '2 Mystic', '2 Warden']","['Leona', 'Nasus', 'Jax', 'Aatrox', 'Karma', 'Soraka', 'Lucian', 'Yorick']"
7441,1900,7,Ranked,00:24:37,"['3 Poison', '2 Lunar', '1 Alchemist', '3 Ranger', '2 Mystic']","['Leona', 'Varus', 'Dr. Mundo', 'Soraka', 'Karma', 'Ashe', 'Twitch', 'Singed']"
7442,1900,4,Ranked,00:32:09,"['3 Poison', '1 Alchemist', '4 Ranger', '3 Inferno', '2 Crystal', '2 Warden']","['Varus', 'Dr. Mundo', 'Kindred', 'Ashe', 'Twitch', 'Singed', 'Amumu', 'Taric']"
7443,1900,3,Ranked,00:32:42,"['6 Ocean', '1 Avatar', '4 Warden']","['Vladimir', 'Thresh', 'Nautilus', 'Malphite', 'Brand', 'Nami', 'Taric', 'Lux']"
7444,1900,6,Ranked,00:28:09,"['2 Lunar', '6 Light', '2 Mystic', '2 Warden']","['Leona', 'Nasus', 'Jax', 'Karma', 'Aatrox', 'Soraka', 'Lucian', 'Yorick']"
7445,1900,7,Ranked,00:26:09,"['6 Warden', '2 Lunar', '3 Electric', '2 Glacial']","['Leona', 'Ornn', 'Thresh', 'Braum', 'Volibear', 'Karma', 'Malphite', 'Taric', 'Zed']"
7446,1900,2,Ranked,00:34:55,"['2 Lunar', '6 Light', '3 Warden', '2 Mystic']","['Leona', 'Nasus', 'Jax', 'Aatrox', 'Karma', 'Soraka', 'Lucian', 'Yorick', 'Taric']"
7447,1900,3,Ranked,00:33:26,"['2 Lunar', '4 Ranger', '4 Warden', '3 Inferno', '2 Crystal']","['Leona', 'Varus', 'Karma', 'Kindred', 'Malphite', 'Ashe', 'Twitch', 'Taric', 'Amumu']"
7448,1900,5,Ranked,00:29:06,"['6 Shadow', '3 Inferno', '2 Ranger']","['Senna', 'Malzahar', 'Varus', 'Kindred', 'Sion', 'Veigar', 'Master Yi']"
7449,1900,1,Ranked,00:33:08,"['2 Mountain', '4 Ocean', '4 Warden', '4 Mage']","['Taliyah', 'Vladimir', 'Syndra', 'Nautilus', 'Brand', 'Malphite', 'Nami', 'Taric', 'Amumu']"
7450,1900,4,Ranked,00:32:40,"['2 Lunar', '6 Light', '2 Mystic', '2 Warden']","['Nasus', 'Leona', 'Jax', 'Aatrox', 'Karma', 'Soraka', 'Lucian', 'Yorick']"
7451,588,6,Ranked,00:26:50,"['2 Mountain', '1 Alchemist', '1 Avatar', '3 Assassin', '2 Desert', '2 Glacial']","['Azir', 'Nocturne', 'Qiyana', 'Malphite', 'Khazix', 'Yorick', 'Singed', 'Lux']"
7452,588,7,Ranked,00:27:18,"['3 Poison', '1 Alchemist', '4 Glacial', '3 Berserker', '3 Warden', '2 Electric', '2 Ranger']","['Ornn', 'Braum', 'Volibear', 'Dr. Mundo', 'Ezreal', 'Olaf', 'Twitch', 'Singed']"
7453,588,4,Ranked,00:28:35,"['3 Poison', '1 Alchemist', '4 Glacial', '3 Electric', '3 Berserker', '2 Ranger', '2 Warden']","['Ornn', 'Volibear', 'Braum', 'Dr. Mundo', 'Ezreal', 'Olaf', 'Twitch', 'Zed', 'Singed']"
7454,588,7,Ranked,00:25:51,"['3 Electric', '3 Assassin', '3 Summoner', '2 Desert']","['Ornn', 'Volibear', 'Azir', 'Karma', 'Nocturne', 'Khazix', 'Yorick', 'Zed']"
7455,588,3,Ranked,00:32:31,"['3 Poison', '1 Alchemist', '4 Glacial', '3 Berserker', '2 Electric', '2 Ranger', '2 Warden']","['Ornn', 'Braum', 'Volibear', 'Dr. Mundo', 'Ezreal', 'Janna', 'Olaf', 'Twitch', 'Singed']"
7456,588,2,Ranked,00:33:48,"['3 Poison', '1 Alchemist', '4 Glacial', '3 Electric', '3 Berserker', '2 Ranger', '2 Warden']","['Ornn', 'Braum', 'Volibear', 'Dr. Mundo', 'Ezreal', 'Olaf', 'Twitch', 'Singed', 'Master Yi', 'Zed']"
